"indicator1","indicator2","indicator3","X","Y","Z","X,Y","Y,Z","X,Z","X,Y,Z","pop"
"blank1","male","secondary",,,,,,,,19983693
"blank1","male","stunted",,,,,,,,19983693
"blank1","male","under5",100,,,,,,,19983693
"blank1","male","urban",100,,,,,,,19983693
"blank1","no.birth.reg","no.educ",,,,,,,,19983693
"blank1","no.birth.reg","no.skilled.attendant",,,,,,,,19983693
"blank1","no.birth.reg","non.p20",,,,,,,,19983693
"blank1","no.birth.reg","p20",,,,,,,,19983693
"blank1","no.birth.reg","primary",,,,,,,,19983693
"blank1","no.birth.reg","rural",,,,,,,,19983693
"blank1","no.birth.reg","secondary",,,,,,,,19983693
"blank1","no.birth.reg","stunted",,,,,,,,19983693
"blank1","no.birth.reg","under5",,,,,,,,19983693
"blank1","no.birth.reg","urban",,,,,,,,19983693
"blank1","no.educ","no.skilled.attendant",,,,,,,,19983693
"blank1","no.educ","non.p20",,,,,,,,19983693
"blank1","no.educ","p20",,,,,,,,19983693
"blank1","no.educ","primary",,,,,,,,19983693
"blank1","no.educ","rural",,,,,,,,19983693
"blank1","no.educ","secondary",,,,,,,,19983693
"blank1","no.educ","stunted",,,,,,,,19983693
"blank1","no.educ","under5",,,,,,,,19983693
"blank1","no.educ","urban",,,,,,,,19983693
"blank1","no.skilled.attendant","non.p20",,,,,,,,19983693
"blank1","no.skilled.attendant","p20",,,,,,,,19983693
"blank1","no.skilled.attendant","primary",,,,,,,,19983693
"blank1","no.skilled.attendant","rural",,,,,,,,19983693
"blank1","no.skilled.attendant","secondary",,,,,,,,19983693
"blank1","no.skilled.attendant","stunted",,,,,,,,19983693
"blank1","no.skilled.attendant","under5",,,,,,,,19983693
"blank1","no.skilled.attendant","urban",,,,,,,,19983693
"blank1","non.p20","p20",100,98,2,98,0,2,0,19983693
"blank1","non.p20","primary",,,,,,,,19983693
"blank1","non.p20","rural",100,98,,98,,,,19983693
"blank1","non.p20","secondary",,,,,,,,19983693
"blank1","non.p20","stunted",,,,,,,,19983693
"blank1","non.p20","under5",100,98,,98,,,,19983693
"blank1","non.p20","urban",100,98,,98,,,,19983693
"blank1","p20","primary",,,,,,,,19983693
"blank1","p20","rural",100,2,,2,,,,19983693
"blank1","p20","secondary",,,,,,,,19983693
"blank1","p20","stunted",,,,,,,,19983693
"blank1","p20","under5",100,2,,2,,,,19983693
"blank1","p20","urban",100,2,,2,,,,19983693
"blank1","primary","rural",,,,,,,,19983693
"blank1","primary","secondary",,,,,,,,19983693
"blank1","primary","stunted",,,,,,,,19983693
"blank1","primary","under5",,,,,,,,19983693
"blank1","primary","urban",,,,,,,,19983693
"blank1","rural","secondary",,,,,,,,19983693
"blank1","rural","stunted",,,,,,,,19983693
"blank1","rural","under5",100,,,,,,,19983693
"blank1","rural","urban",100,,,,,,,19983693
"blank1","secondary","stunted",,,,,,,,19983693
"blank1","secondary","under5",,,,,,,,19983693
"blank1","secondary","urban",,,,,,,,19983693
"blank1","stunted","under5",,,,,,,,19983693
"blank1","stunted","urban",,,,,,,,19983693
"blank1","under5","urban",100,,,,,,,19983693
"blank2","ext","female",100,0,,0,,,,19983693
"blank2","ext","fifteento49",100,0,,0,,,,19983693
"blank2","ext","fiveto14",100,0,,0,,,,19983693
"blank2","ext","gt49",100,0,,0,,,,19983693
"blank2","ext","higher",,,,,,,,19983693
"blank2","ext","male",100,0,,0,,,,19983693
"blank2","ext","no.birth.reg",,,,,,,,19983693
"blank2","ext","no.educ",,,,,,,,19983693
"blank2","ext","no.skilled.attendant",,,,,,,,19983693
"blank2","ext","non.p20",100,0,98,0,0,98,0,19983693
"blank2","ext","p20",100,0,2,0,0,2,0,19983693
"blank2","ext","primary",,,,,,,,19983693
"blank2","ext","rural",100,0,,0,,,,19983693
"blank2","ext","secondary",,,,,,,,19983693
"blank2","ext","stunted",,,,,,,,19983693
"blank2","ext","under5",100,0,,0,,,,19983693
"blank2","ext","urban",100,0,,0,,,,19983693
"blank2","female","fifteento49",100,,,,,,,19983693
"blank2","female","fiveto14",100,,,,,,,19983693
"blank2","female","gt49",100,,,,,,,19983693
"blank2","female","higher",,,,,,,,19983693
"blank2","female","male",100,,,,,,,19983693
"blank2","female","no.birth.reg",,,,,,,,19983693
"blank2","female","no.educ",,,,,,,,19983693
"blank2","female","no.skilled.attendant",,,,,,,,19983693
"blank2","female","non.p20",100,,98,,,98,,19983693
"blank2","female","p20",100,,2,,,2,,19983693
"blank2","female","primary",,,,,,,,19983693
"blank2","female","rural",100,,,,,,,19983693
"blank2","female","secondary",,,,,,,,19983693
"blank2","female","stunted",,,,,,,,19983693
"blank2","female","under5",100,,,,,,,19983693
"blank2","female","urban",100,,,,,,,19983693
"blank2","fifteento49","fiveto14",100,,,,,,,19983693
"blank2","fifteento49","gt49",100,,,,,,,19983693
"blank2","fifteento49","higher",,,,,,,,19983693
"blank2","fifteento49","male",100,,,,,,,19983693
"blank2","fifteento49","no.birth.reg",,,,,,,,19983693
"blank2","fifteento49","no.educ",,,,,,,,19983693
"blank2","fifteento49","no.skilled.attendant",,,,,,,,19983693
"blank2","fifteento49","non.p20",100,,98,,,98,,19983693
"blank2","fifteento49","p20",100,,2,,,2,,19983693
"blank2","fifteento49","primary",,,,,,,,19983693
"blank2","fifteento49","rural",100,,,,,,,19983693
"blank2","fifteento49","secondary",,,,,,,,19983693
"blank2","fifteento49","stunted",,,,,,,,19983693
"blank2","fifteento49","under5",100,,,,,,,19983693
"blank2","fifteento49","urban",100,,,,,,,19983693
"blank2","fiveto14","gt49",100,,,,,,,19983693
"blank2","fiveto14","higher",,,,,,,,19983693
"blank2","fiveto14","male",100,,,,,,,19983693
"blank2","fiveto14","no.birth.reg",,,,,,,,19983693
"blank2","fiveto14","no.educ",,,,,,,,19983693
"blank2","fiveto14","no.skilled.attendant",,,,,,,,19983693
"blank2","fiveto14","non.p20",100,,98,,,98,,19983693
"blank2","fiveto14","p20",100,,2,,,2,,19983693
"blank2","fiveto14","primary",,,,,,,,19983693
"blank2","fiveto14","rural",100,,,,,,,19983693
"blank2","fiveto14","secondary",,,,,,,,19983693
"blank2","fiveto14","stunted",,,,,,,,19983693
"blank2","fiveto14","under5",100,,,,,,,19983693
"blank2","fiveto14","urban",100,,,,,,,19983693
"blank2","gt49","higher",,,,,,,,19983693
"blank2","gt49","male",100,,,,,,,19983693
"blank2","gt49","no.birth.reg",,,,,,,,19983693
"blank2","gt49","no.educ",,,,,,,,19983693
"blank2","gt49","no.skilled.attendant",,,,,,,,19983693
